user_id,deposit_amount,trade_amount,withdrawal_amount,deposit_count,trade_count,withdrawal_count,withdraw_address_unique_count,withdraw_ip_unique_count,deposit_ip_unique_count,asset_pair_unique_count
U0000740,5985.519036,4919.046517,2887.24359,5,13,2,1,2,1,4
U0000741,5898.842259,2134.526399,2166.092965,12,25,9,1,3,1,6
U0000742,9568.993731,5074.538207,6247.071313,7,7,2,1,1,2,4
U0000743,4331.95218,2154.464523,267.581193,4,18,2,1,2,1,4
U0000744,2506.368406,2943.647407,2037.794924,11,26,6,2,2,1,6
U0000745,3142.661891,4523.855084,1724.470616,6,10,2,1,1,1,5
U0000746,1428.759489,661.009416,445.898245,4,16,6,2,2,1,5
U0000747,4319.754496,2497.105138,1052.8590060000001,9,9,4,2,2,2,5
U0000748,5011.428066,2857.731361,1566.933303,6,10,5,2,1,1,5
U0000749,6096.684274,3261.661414,3159.0908210000002,14,19,7,1,2,2,6
U0000750,17486.079863,8068.499841,8549.783965,9,12,4,3,1,1,5
U0000751,8370.708227,12736.333403,7819.1878400000005,3,14,4,2,3,1,5
U0000752,4845.7546950000005,1118.943833,446.305072,5,13,3,3,2,2,3
U0000753,4399.757067,1026.491141,1855.498665,5,10,7,1,3,1,5
U0000754,5795.6356510000005,7778.4295870000005,2702.196849,3,7,4,2,2,2,5
U0000755,1501.738924,1024.721687,774.564507,6,17,3,1,1,1,5
U0000756,7825.819189,9045.578415,2472.365518,5,10,1,1,1,1,4
U0000757,9589.879921,8391.598581,9398.809081,2,5,2,1,1,1,2
U0000758,4783.941215,3975.172679,5628.95279,10,19,6,2,2,1,6
U0000759,2571.808681,855.3210770000001,1370.727177,8,14,6,2,2,1,4
U0000760,2729.491555,4074.708348,2296.320081,2,3,3,2,1,1,3
U0000761,7653.417635,6375.508055,2418.175346,2,6,3,2,3,1,5
U0000762,3123.814731,3387.325225,1964.179429,4,13,3,1,3,1,6
U0000763,1809.018477,2457.504689,271.373497,9,30,5,3,1,1,6
U0000764,2988.767593,3902.296179,4398.787496,6,17,5,2,3,2,5
U0000765,1446.821533,314.905644,413.53465300000005,10,4,2,2,1,2,4
U0000766,3615.758017,1278.161939,1282.662104,5,9,2,2,1,1,4
U0000767,5772.185332,6835.171434,4564.331703,6,9,4,1,2,1,4
U0000768,5414.346681,3336.924885,867.254969,6,8,1,1,1,2,4
U0000769,4635.537414,1693.1061770000001,3369.6348590000002,5,10,4,1,1,2,2
U0000770,3379.254313,2236.417846,109.549369,6,10,2,1,1,1,5
U0000771,3084.142935,3143.385308,3966.2283660000003,4,15,5,2,2,2,4
U0000772,6579.414983,7455.564593,4079.355403,9,13,4,1,2,2,4
U0000773,1997.94038,2646.320481,2321.929533,4,21,10,3,3,1,6
U0000774,3054.281175,1138.961754,733.459463,2,13,2,2,2,2,4
U0000775,2258.757288,1970.310247,1798.622652,6,20,4,3,1,2,6
U0000776,1162.722172,1575.0925320000001,1089.859575,3,11,3,2,1,2,5
U0000777,11896.650362,18645.514035,3974.7137979999998,6,10,2,1,1,1,3
U0000778,4817.620704,2320.8243820000002,2124.682793,6,11,6,2,2,2,6
U0000779,19523.527556,15548.246475,6231.14323,9,8,7,1,2,2,4
U0000780,1041.16435,786.066277,106.942865,10,19,5,3,2,2,6
U0000781,1398.300602,1347.182038,458.041002,10,25,5,2,1,1,6
U0000782,7655.955457,5748.753211,7684.479811,12,19,7,3,1,1,6
U0000783,1105.296531,337.01709,161.211795,5,7,3,3,2,1,5
U0000784,571.242379,534.831023,663.233699,2,8,3,1,3,2,5
U0000785,2424.375849,334.83428,776.53925,4,7,3,2,2,2,4
U0000786,2289.162676,2161.508301,2274.978102,11,23,9,3,2,1,6
U0000787,1875.415743,348.874797,738.89562,5,8,3,1,2,2,4
U0000788,7069.628456,8359.341042,7945.7461140000005,6,16,3,2,2,1,6
U0000789,12440.007637,14637.145547,8572.99933,15,26,6,4,1,1,6
U0000790,2112.043483,3003.063681,95.260882,6,9,1,1,1,1,4
U0000791,2687.810625,5169.842982,3695.687445,3,14,2,2,2,1,5
U0000792,5656.784566,6728.7750510000005,402.296289,9,23,8,1,1,2,6
U0000793,1859.249162,1826.559381,1318.615753,8,18,8,1,1,2,5
U0000794,7573.2446979999995,4498.251778,7651.217661000001,6,6,4,2,2,1,3
U0000795,3801.634086,1940.86676,783.2757710000001,5,13,6,2,1,1,5
U0000796,7114.279456,6209.827565,5081.3584900000005,4,10,4,2,1,2,5
U0000797,1574.909411,890.057552,822.7564629999999,11,21,4,3,1,1,6
U0000798,2497.783388,1094.223577,677.514129,8,9,9,1,2,2,6
U0000799,1607.550581,664.339169,183.25272,5,16,7,1,3,1,4
U0000800,2148.471772,926.0813949999999,1544.533634,9,23,10,3,3,1,5
U0000801,7526.242161,14109.323314,1436.5181400000001,5,17,2,2,2,2,6
U0000802,802.722141,1267.955587,231.050361,5,10,1,1,1,1,5
U0000803,39806.635163,35417.036968,41828.285831,18,22,9,2,4,2,6
U0000804,15558.994648999998,8326.700587,9069.93087,3,12,3,2,1,2,5
U0000805,1999.447937,2910.50481,295.744076,2,5,3,2,1,2,4
U0000806,6079.046795,5851.886097,3170.071266,12,19,4,3,1,2,4
U0000807,3248.5997350000002,2933.343599,530.200158,10,25,11,2,2,1,4
U0000808,1817.206606,2125.744365,1618.519689,10,29,12,1,1,1,6
U0000809,2618.201387,1662.454715,1844.1675539999999,6,17,2,1,1,1,5
U0000810,2482.312501,3422.209995,1506.612003,7,20,4,1,1,2,6
U0000811,10868.808696,6022.558733,3667.5708059999997,7,12,3,2,1,1,4
U0000812,2307.862581,2589.544021,1460.022439,8,13,3,2,2,1,6
U0000813,19809.869724,8685.069368,8333.246319,9,22,6,2,3,1,5
U0000814,6489.929012,4952.699135,3381.971328,5,7,5,1,2,1,4
U0000815,1322.746452,314.332534,889.1989719999999,7,13,4,1,1,1,5
U0000816,2333.259555,1081.787141,1534.560581,4,13,4,2,2,2,6
U0000817,1179.485211,654.069601,1179.327063,4,16,1,1,1,2,4
U0000818,3544.546799,3511.178936,4176.06144,17,24,3,2,2,2,5
U0000819,1827.377315,1780.852167,70.718959,5,13,3,2,2,2,6
U0000820,14289.187423,6961.41495,7439.892156,5,16,4,2,2,2,6
U0000821,1453.912047,1290.229422,1452.291911,5,13,6,1,1,2,5
U0000822,5611.966501,4763.320049,6715.316701,1,5,2,1,1,1,3
U0000823,4504.48029,1019.70548,3848.1848710000004,10,10,3,2,2,1,5
U0000824,1150.0400769999999,818.322556,638.451589,12,13,4,1,2,2,5
U0000825,10954.295694,2787.732486,7320.265158,15,33,15,3,2,1,6
U0000826,3491.563347,4391.131428,1419.2354520000001,9,19,7,2,3,2,6
U0000827,7997.471834,2883.581232,6914.4821440000005,6,17,5,2,1,2,5
U0000828,1259.503639,239.437646,1102.707495,9,23,2,2,2,2,6
U0000829,641.958305,584.218244,345.294219,6,5,3,2,2,2,3
U0000830,1681.062445,2426.5124140000003,691.68425,4,10,3,1,2,2,5
U0000831,6097.04144,5074.083807,5062.401158,3,8,4,3,2,2,3
U0000832,8480.810347,10524.69478,1891.1863680000001,10,14,6,3,2,2,5
U0000833,3273.747866,2707.957123,2771.154533,15,27,5,1,1,2,6
U0000834,23784.942383,28337.339581,2350.435329,11,15,1,1,1,2,6
U0000835,1913.054538,1820.0005390000001,1388.1966869999999,2,18,3,2,1,1,5
U0000836,13767.062152,5873.731231,12994.167923,4,9,3,1,1,1,4
U0000837,8031.522992,4354.448855,3311.056945,5,14,7,1,1,2,6
U0000838,4723.87513,2690.390868,3020.749506,13,19,7,2,3,1,5
U0000839,2740.713006,2257.260351,375.766436,4,14,5,2,1,1,5
U0000840,2136.058794,1467.917196,1542.440551,11,16,6,3,2,1,6
U0000841,992.668274,700.838423,35.936941,7,9,3,1,2,1,5
U0000842,3308.266295,3367.050999,2415.66777,6,13,4,1,2,1,5
U0000843,10235.800048,3425.885285,2282.792567,14,18,2,1,2,1,6
U0000844,15730.237147,16372.972853,475.041294,14,31,6,1,2,1,6
U0000845,1686.582482,542.465164,292.694363,6,12,5,1,1,2,4
U0000846,1967.210001,1776.706042,1262.7791379999999,3,9,4,1,1,1,3
U0000847,2668.054584,1609.160565,1746.917727,7,14,4,2,2,2,5
U0000848,5348.376625,7249.404235,1453.131234,6,9,4,1,1,1,4
U0000849,2064.112649,1909.7151330000002,814.87224,5,3,3,1,2,1,1
U0000850,2112.052943,579.357247,1630.6657460000001,8,23,5,3,3,1,5
U0000851,1812.624043,3216.578481,2546.386756,5,8,2,2,2,2,3
U0000852,12100.161094,2861.175477,973.687803,5,6,1,1,1,1,3
U0000853,3691.141717,2408.386234,1589.309367,6,26,7,1,2,2,5
U0000854,12314.777685000001,14084.876485,2926.224859,8,15,3,3,2,2,5
U0000855,5905.791916,3734.530029,4307.364294999999,7,6,2,2,1,1,3
U0000856,1725.930157,1774.785308,476.541497,11,21,4,2,1,1,6
U0000857,1565.650954,882.069387,394.76314,3,11,4,2,3,1,5
U0000858,4466.1747319999995,4050.679756,225.348133,6,17,6,2,1,2,5
U0000859,1956.231927,1500.795468,896.945296,3,6,5,1,3,2,4
U0000860,4177.268526,11739.779168,5142.530504,2,19,7,2,2,1,6
U0000861,2568.446918,613.899462,478.777452,13,13,3,2,2,1,4
U0000862,4372.409991,1647.228086,642.700953,4,11,2,1,2,1,5
U0000863,14391.74851,4420.499828,5290.990367,5,13,3,1,2,2,5
U0000864,1481.350954,2637.439516,2512.749787,4,17,5,2,1,1,6
U0000865,3624.930386,2228.776911,671.931427,2,8,1,1,1,1,4
U0000866,1045.721497,1278.0104270000002,175.164045,5,11,2,2,1,1,4
U0000867,6137.935796,5728.675508,3496.520011,3,5,4,1,3,2,3
U0000868,1546.492826,3003.358629,1234.954584,4,8,4,1,2,2,3
U0000869,2775.489184,2013.742021,1365.257367,7,18,3,2,2,2,6
U0000870,2071.548361,872.06577,343.065141,9,16,6,1,1,2,6
U0000871,31338.432407,22349.761592,1515.590802,2,5,3,2,1,1,3
U0000872,6235.3746949999995,3524.9311000000002,265.987672,4,6,3,3,1,2,3
U0000873,2461.932549,956.8567889999999,845.154689,10,20,7,3,2,2,5
U0000874,4627.2538970000005,1416.784821,1486.649895,9,33,6,3,2,2,6
U0000875,6279.23212,4872.784137,3499.7537820000002,16,18,10,3,1,1,4
U0000876,2737.366074,4850.671955,1141.063469,10,15,5,1,3,1,4
U0000877,7481.064563,5667.91269,4521.72674,9,19,8,2,2,1,5
U0000878,8929.749287,12747.955991,1983.598052,6,8,4,1,2,1,5
U0000879,2267.684621,2231.741744,1765.124697,9,15,3,1,2,1,6
U0000880,7504.631257999999,3024.68705,2337.061486,4,15,5,3,2,1,6
U0000881,1920.5195290000001,3626.939068,2686.66498,3,15,4,1,1,1,4
U0000882,3448.281363,4111.756494,617.417615,9,14,6,3,3,1,6
U0000883,892.461454,1134.3831129999999,594.529149,3,8,4,3,1,2,6
U0000884,2461.0632419999997,1966.95939,990.932738,5,20,4,1,1,2,6
U0000885,3504.239508,2800.75227,5446.088568,6,8,7,3,3,1,4
U0000886,10490.306146,5551.259107,6168.321973,8,15,8,3,1,2,4
U0000887,11065.928791,5823.248031,1322.604839,10,22,3,3,1,2,6
U0000888,2193.819595,2327.134471,570.775789,3,8,1,1,1,1,4
U0000889,5418.71712,7384.035642,1168.841926,6,29,2,2,2,1,6
U0000890,7100.30374,3908.7032480000003,2685.0656360000003,4,11,2,1,1,2,5
U0000891,3390.585152,4293.8469239999995,3428.2977739999997,8,17,9,1,2,2,4
U0000892,10732.876538,10238.511698,3895.23684,4,13,5,1,1,2,4
U0000893,1800.987514,1439.656833,1108.574263,7,8,3,1,2,1,4
U0000894,908.786672,743.279259,421.35359700000004,7,22,5,1,3,2,6
U0000895,2015.610007,625.833129,70.013056,10,14,3,1,2,2,4
U0000896,8733.030154,4836.563236,2689.912394,8,22,4,2,3,2,6
U0000897,1600.2155400000001,809.001882,861.7054880000001,4,8,3,2,2,1,3
U0000898,5061.767376,7364.357242,1998.9816409999999,6,17,5,2,2,1,6
U0000899,15112.08005,11602.127593,6358.789107,20,40,6,1,2,2,6
U0000900,2374.00466,1150.978316,648.8548109999999,4,10,3,1,1,2,3
U0000901,1501.688891,1013.237148,627.095462,10,21,12,1,3,2,6
U0000902,16237.062856,11596.543284,15270.217765,5,11,6,2,1,1,6
U0000903,837.6758560000001,841.966005,295.028758,5,14,9,2,1,2,5
U0000904,12015.400034,12125.661019000001,11743.904744,24,37,24,4,3,2,5
U0000905,5403.428156,8308.933711,2216.270339,16,30,7,1,2,1,5
U0000906,1636.463628,1299.884493,1757.449229,3,10,1,1,1,2,5
U0000907,2847.521409,863.908426,394.306283,4,10,1,1,1,1,5
U0000908,1825.088039,707.431703,1012.842943,4,18,3,2,1,1,5
U0000909,2623.515073,2281.868395,1166.784111,13,19,6,3,2,2,5
U0000910,1606.586903,4432.546943,6484.41155,1,9,3,2,3,1,5
U0000911,6805.415517,4489.031176,7533.553455,7,18,5,1,2,1,5
U0000912,2897.39372,636.508862,1587.618236,7,13,3,1,1,1,6
U0000913,8400.813902,7421.784799,7287.7772780000005,8,19,7,2,1,1,5
U0000914,5228.64337,2464.445828,3077.0345660000003,7,28,3,1,1,1,4
U0000915,979.005331,706.964833,609.9862889999999,16,30,9,3,3,2,5
U0000916,5799.666438,1952.577215,1800.853922,4,11,5,3,1,1,6
U0000917,1478.217539,1043.598129,683.4453599999999,7,17,6,2,1,1,5
U0000918,10522.573258,9655.805352,7080.844855,22,46,16,3,2,2,6
U0000919,2655.012114,768.391616,1563.091882,9,21,5,3,2,2,6
U0000920,3672.938233,2479.215141,455.25583,4,6,2,2,2,1,4
U0000921,1517.988865,1155.778511,1333.785588,6,10,3,1,1,1,5
U0000922,11332.363007,14980.626443,1903.323092,2,13,2,1,2,1,4
U0000923,5305.488905,6182.709083,2584.608723,5,8,3,2,1,1,6
U0000924,2886.142468,3661.960894,2320.979008,7,9,4,3,1,1,4
U0000925,3739.9637079999998,2946.249195,2522.9409069999997,9,20,5,3,3,1,6
U0000926,3050.23306,3243.524344,594.918284,4,17,2,1,2,2,6
U0000927,1985.018008,2113.268022,1994.510925,3,13,4,1,2,1,5
U0000928,5295.082513,4890.570828,3941.5770860000002,5,9,3,1,2,1,6
U0000929,3646.28791,7540.083670999999,1791.436571,3,15,4,2,2,2,5
U0000930,2092.354905,814.640413,1150.142206,14,21,9,2,1,2,4
U0000931,1845.156381,884.698172,661.737237,6,24,10,3,3,2,6
U0000932,1539.5021470000002,2393.807039,1246.516502,6,9,4,1,1,2,5
U0000933,3851.615765,3743.251158,2682.87077,3,10,10,2,2,1,5
U0000934,1452.190941,1981.426681,916.558457,11,23,5,1,2,1,5
U0000935,6980.096851,9292.208848,3661.439384,11,22,8,1,3,2,6
U0000936,3647.261832,2292.098448,2027.576143,3,12,3,1,1,1,4
U0000937,4459.960811,3643.638397,2669.158038,7,15,2,1,1,2,5
U0000938,3057.072299,2688.374433,2571.766596,10,36,6,2,2,2,6
U0000939,7403.862066,4858.730088,3161.233787,8,15,6,2,2,1,5
U0000940,2690.324936,1205.308118,1575.2929,6,12,6,2,2,1,6
U0000941,1521.463295,356.364038,695.365051,6,17,3,1,2,2,5
U0000942,1006.979619,803.7003530000001,878.071287,4,8,6,2,2,2,4
U0000943,6757.538189,9921.188428,5848.810963,6,11,3,1,1,1,4
U0000944,2869.784663,2363.667562,971.012361,3,5,2,2,1,2,3
U0000945,9495.845037,8420.291635,11072.080576,3,10,3,1,2,1,4
U0000946,7753.486569,7929.276274,10800.552878,5,10,3,1,1,2,5
U0000947,11882.810274,10297.422251,8450.757313,6,8,4,2,1,2,5
U0000948,11422.257946,10450.359435,8803.768535,9,12,8,2,2,1,5
U0000949,7880.555101,8123.587915,5960.605283,7,17,4,2,3,1,6
U0000950,3644.44085,4203.137073,1801.738998,9,23,5,1,2,1,5
U0000951,2960.416409,1711.55253,1755.725185,15,26,13,2,1,1,5
U0000952,4200.576014,2392.097896,1953.529243,9,19,10,1,3,2,6
U0000953,7333.663878,4252.98657,9230.429581,6,21,7,1,2,2,5
U0000954,1028.760849,878.006078,436.86141399999997,4,11,2,1,1,1,4
U0000955,3179.087583,2311.61456,618.584977,8,26,1,1,1,2,6
U0000956,4649.357098,5660.656247,3903.011664,10,39,12,1,3,1,6
U0000957,2956.743529,3622.563029,167.72168299999998,7,15,2,1,2,2,4
U0000958,5955.002914,4920.988819,5416.386877,8,11,3,1,1,2,4
U0000959,3070.685588,5815.145103,9248.328549,3,6,5,3,3,1,4
U0000960,1996.451088,1642.753886,509.237605,12,31,7,2,1,1,6
U0000961,2762.939784,848.9591399999999,1281.307573,7,15,3,1,2,1,5
U0000962,2269.3994839999996,3182.198965,2183.425724,2,13,4,1,2,2,5
U0000963,1155.176401,990.17656,352.950557,3,11,6,2,1,2,4
U0000964,6810.846378,5126.152705,1651.383427,3,5,3,2,2,1,3
U0000965,3283.434836,3828.525483,2744.8297469999998,8,23,10,1,1,1,5
U0000966,15116.961081,12084.510629,1962.1358100000002,2,6,2,2,2,1,3
U0000967,5733.229805999999,5403.60331,3041.731785,6,13,5,2,2,1,4
U0000968,2636.579694,2113.082381,1916.977868,4,13,3,1,1,2,5
U0000969,3515.558781,3014.6172779999997,2214.839695,9,22,7,2,3,1,5
U0000970,3796.986406,1672.6813710000001,476.317585,8,22,11,2,1,2,6
U0000971,13397.33232,11025.871434,7932.972778,9,24,4,2,2,1,6
U0000972,6394.69154,1856.5812290000001,222.49352100000002,4,8,3,2,2,1,4
U0000973,3814.032796,4102.254815,3443.667446,6,36,11,1,3,2,5
U0000974,1112.068544,4142.559059,4451.408323,1,13,4,2,2,1,5
U0000975,22219.963384,9355.929596,5127.636538,12,18,3,3,2,1,6
U0000976,1301.943452,296.054887,316.758868,7,10,1,1,1,2,5
U0000977,1709.979501,2405.467629,3476.7438070000003,5,11,3,2,3,1,4
U0000978,10121.30444,10291.351874,7667.230487000001,5,8,3,2,1,1,3
U0000979,7719.023735000001,8081.037766,1036.080345,3,12,4,1,3,1,3
U0000980,5357.182631,7995.900614,3444.055913,6,14,4,1,3,2,4
U0000981,5044.2252610000005,6976.275204,1208.2942269999999,9,18,4,1,2,2,5
U0000982,2575.37097,702.227333,406.829386,4,10,2,1,1,1,4
U0000983,2942.156008,2184.729185,2099.005452,8,23,9,3,2,2,4
U0000984,1803.629574,821.073113,1583.1291119999999,11,15,7,3,1,1,5
U0000985,1432.44229,2908.732588,180.196828,3,13,4,1,2,1,6
U0000986,2174.843501,2018.655595,1731.018876,6,18,6,2,2,1,6
U0000987,1290.231986,642.674087,366.227361,2,4,2,2,2,1,4
U0000988,2356.367565,3754.468867,955.497652,3,8,1,1,1,1,5
U0000989,240.97101,535.704087,123.753397,1,11,4,2,2,1,3
U0000990,865.323368,374.744733,922.755758,7,22,7,1,3,1,4
U0000991,29334.292147,23105.164872,6118.059779,3,10,2,1,1,1,5
U0000992,1230.598088,1664.255749,427.372348,12,31,8,1,3,1,6
U0000993,1711.516637,1324.704391,608.555234,5,9,5,2,1,2,6
U0000994,12563.164613,7806.632848,5189.925445,7,16,5,2,3,2,5
U0000995,8014.0012910000005,6881.293676,6964.1194399999995,4,9,3,2,1,1,6
U0000996,14319.562334999999,4806.758262,4395.8726130000005,6,12,2,1,1,2,4
U0000997,2502.666219,2594.985544,1018.976319,10,20,4,2,3,1,6
U0000998,3499.0083959999997,1883.479143,3055.315315,4,6,4,2,1,1,4
U0000999,7913.224819999999,2718.899913,7565.0003639999995,11,16,7,3,3,2,6
U0001000,17662.681477,4451.840198,6876.155842,5,14,5,2,3,2,6
U0001001,2796.744247,3325.94048,4143.237906,5,14,5,2,3,2,5
U0001002,2033.39066,3178.133143,257.554111,2,12,2,2,2,2,5
U0001003,9956.08396,2204.58898,3258.451807,4,18,1,1,1,1,5
U0001004,8268.151245000001,1793.359528,3334.562403,14,21,6,3,3,2,6
U0001005,3586.710686,1893.666303,690.630104,18,29,13,3,1,2,6
U0001006,1909.5051230000001,1396.788883,1843.792266,6,9,3,1,1,2,4
U0001007,10504.434727,4455.18515,4606.139281,7,11,7,3,1,2,5
U0001008,3678.889169,4364.214706,2908.06749,2,9,2,1,1,2,3
U0001009,3950.904943,5988.676745,2058.1430100000002,2,11,5,1,3,1,3
U0001010,28661.641685,33242.028038,20448.450551,7,21,4,1,1,2,6
U0001011,4915.488737,4981.526834,2432.938361,6,14,9,1,1,1,6
U0001012,2402.493084,1522.260793,689.079922,10,22,8,1,1,2,6
U0001013,4028.7078970000002,7049.97516,2293.4760929999998,3,9,5,1,1,2,5
U0001014,3136.466829,3396.415227,1735.509804,9,14,5,2,1,1,6
U0001015,3817.4418830000004,7194.588751,1171.215502,3,17,4,2,2,1,5
U0001016,1159.908739,1986.390608,1293.239429,6,17,6,2,2,2,6
U0001017,4930.741094,5297.620665,508.157115,5,10,5,2,3,1,4
U0001018,6665.004559,5338.827583,7003.983815,5,7,1,1,1,1,4
U0001019,2333.782185,2139.5262,600.202125,9,21,6,1,2,1,5
U0001020,6199.837168,4169.192989,4339.890048,9,19,7,1,1,2,6
U0001021,16149.286695,17442.96375,17682.049518,6,16,7,3,3,2,4
U0001022,1135.979427,1799.405294,815.0559020000001,3,9,2,1,2,1,3
U0001023,524.155007,1450.921438,65.545676,3,12,3,1,2,2,6
U0001024,1751.4115860000002,1759.918294,1905.886675,7,29,9,1,2,2,6
U0001025,2051.4892090000003,2256.978732,319.896419,2,10,2,2,1,1,3
U0001026,570.739018,765.933203,836.857476,7,16,7,3,2,2,5
U0001027,9580.463808,3721.294343,319.727505,5,3,2,1,2,1,2
U0001028,10349.681967,9422.803676,4405.572687,10,15,4,3,2,1,6
U0001029,9352.772966,7918.889492,4417.150197,5,15,4,2,3,2,4
U0001030,8325.422967,2516.5325279999997,8195.48958,5,10,4,2,2,2,5
U0001031,2621.769058,3063.014523,2936.482855,10,15,4,2,1,1,4
U0001032,2410.5216570000002,1549.138097,1292.1845210000001,9,15,7,1,2,1,5
U0001033,4927.409602,11873.760092,12628.333933,2,6,2,2,2,1,3
U0001034,2119.19456,2799.342983,2215.400196,10,20,9,1,2,2,6
U0001035,5627.123517,4189.0289649999995,505.550664,9,16,8,3,2,1,6
U0001036,578.781016,269.552083,362.546069,9,13,2,1,1,1,4
U0001037,6373.635013,4791.160946,4849.909734,6,13,6,2,2,2,5
U0001038,8298.370433,5193.851122,4106.6661460000005,6,9,2,1,1,1,5
U0001039,2372.136357,1328.5858600000001,317.82767,2,9,4,3,2,1,4
U0001040,2585.3767080000002,1086.229634,1432.892714,2,8,6,3,3,2,4
U0001041,2465.497151,3163.747478,518.239824,5,16,5,1,2,1,5
U0001042,2126.645497,1645.3510469999999,478.878374,9,22,6,2,2,1,6
U0001043,1351.9050670000001,2107.479319,760.1788019999999,4,12,4,1,2,1,5
U0001044,2829.21067,2490.567785,920.960985,6,8,2,1,2,2,4
U0001045,2292.307785,790.430482,1210.820537,11,15,3,3,2,1,5
U0001046,2167.197677,708.938462,171.841456,6,12,5,1,3,1,4
U0001047,4637.130479,3617.16174,3590.371456,7,9,5,2,2,1,3
U0001048,2130.327679,2080.990123,1022.369829,4,21,3,2,2,1,6
U0001049,6632.137987,6615.0988,1447.610737,4,7,2,1,2,2,4
U0001050,3136.546378,2670.58446,2817.415752,7,13,7,1,1,1,5
U0001051,6741.498824,5655.81126,1941.991082,9,15,4,2,2,1,6
U0001052,872.150278,595.897751,656.497208,4,9,2,2,2,1,4
U0001053,2880.185177,1653.443702,1546.987576,3,11,2,1,1,2,4
U0001054,4068.239975,1096.828608,598.701472,5,10,3,1,2,1,5
U0001055,10273.909121,7247.17663,7285.11861,13,16,2,1,2,1,5
U0001056,3724.92549,3938.51023,938.424165,7,14,3,1,2,1,6
U0001057,3161.8184069999998,4320.051126,422.541475,10,25,2,1,1,2,6
U0001058,7766.578156,8858.325677,1621.5947,6,8,3,2,3,1,5
U0001059,16105.758094,14442.761806999999,2535.802615,7,13,4,1,2,1,5
U0001060,14651.931851,11666.562737,5220.502185,10,16,1,1,1,1,6
U0001061,11050.082083,10046.597963,11368.739999000001,4,10,2,1,2,2,3
U0001062,2614.992268,1952.845836,317.589038,13,17,2,2,2,2,5
U0001063,5068.009369,1284.696935,822.043687,8,13,5,2,2,1,5
U0001064,6562.010558,5450.980497,2126.680347,3,9,2,1,1,1,5
U0001065,8872.63831,5659.874349,7165.343943,3,6,3,2,2,1,4
U0001066,4451.46246,2325.004777,1588.946981,9,21,9,2,3,1,6
U0001067,2653.325934,4262.2781,1853.779268,4,11,7,1,2,1,6
U0001068,1172.841705,741.057856,62.337793,7,10,4,2,1,2,4
U0001069,1677.8394660000001,696.317308,2124.864986,8,25,3,2,1,1,6
U0001070,10485.082239,9575.436946,4189.867622,2,10,3,1,2,2,4
U0001071,1715.282559,3236.717299,2955.257129,3,13,6,1,3,2,4
U0001072,1398.71682,473.627101,170.896591,6,15,4,3,2,1,5
U0001073,3344.141052,7560.431376,904.715018,6,29,5,2,3,1,6
U0001074,461.814656,871.531455,486.362116,3,19,5,2,1,2,5
U0001075,1157.439104,683.92833,438.25186399999996,3,14,5,2,1,1,5
U0001076,2985.708552,1520.466717,411.495024,4,14,8,2,3,1,5
U0001077,11871.040541999999,13577.663825,12110.964627,5,13,5,2,1,2,3
U0001078,6070.788133,6210.466845,3038.7704519999998,9,9,5,2,2,2,5
U0001079,2207.800539,1573.942919,2563.409101,3,5,3,1,1,1,1
U0001080,1427.170055,909.23569,305.707981,8,23,8,2,3,2,6
U0001081,2457.030628,2954.759214,1564.682006,3,8,5,2,2,1,4
U0001082,15408.440439999998,12736.283040999999,1621.169193,3,7,2,1,2,1,5
U0001083,4758.476252,4086.33291,2576.1992229999996,5,11,2,1,1,1,6
U0001084,1434.090206,672.367778,1208.893936,11,13,5,3,2,2,3
U0001085,441.748956,521.626877,207.215594,4,11,1,1,1,1,5
U0001086,9809.946749,6475.461539,1182.46919,9,13,6,1,2,2,4
U0001087,2935.513955,4339.899026,1214.148516,3,11,6,1,1,1,5
U0001088,1864.730522,1992.7939390000001,1600.27915,3,13,7,1,3,2,6
U0001089,14811.293396000001,3978.12413,4775.608083,9,18,3,1,2,2,5
U0001090,26428.106068,18774.156638,1303.774596,10,22,3,1,2,2,6
U0001091,14401.262555,9273.843924,6404.945837,5,10,3,1,1,2,4
U0001092,11708.144116,5801.414911,8119.2479189999995,4,8,6,1,2,2,5
U0001093,13222.700975,10266.197232,2565.183831,7,11,8,1,3,2,4
U0001094,4270.554271,4194.837602,3327.623295,6,13,3,1,1,1,4
U0001095,24198.491383,17774.991368,8164.366008,9,23,4,2,1,1,6
U0001096,782.373121,384.81247,875.309346,4,5,2,2,1,2,3
U0001097,602.672646,936.289761,705.472631,5,23,7,2,2,2,5
U0001098,12443.844434,10436.818224999999,9667.205391,11,27,6,3,1,1,6
U0001099,766.748336,644.780936,178.666,5,14,2,2,1,2,6
U0001100,2234.168817,2463.282566,2842.676657,10,25,4,2,1,1,6
U0001101,13300.658142,15565.034292,10450.204136,7,12,6,1,2,1,5
U0001102,3463.709328,3544.853316,1912.368622,6,18,5,2,1,2,6
U0001103,7162.960874,8857.922921,1026.116951,9,28,11,3,1,2,5
U0001104,479.919798,1202.954446,1191.751333,3,7,7,1,3,2,4
U0001105,909.918327,2143.821648,1600.864771,2,14,5,1,2,2,5
U0001106,3641.410908,4396.403236,2265.710184,8,22,5,1,2,2,4
U0001107,16533.398104,8190.3416480000005,3150.7627009999997,6,13,4,1,2,1,6
U0001108,7914.481298,3423.771147,3707.873031,4,9,2,2,1,2,4
U0001109,39592.54055,7820.557114,26598.944586999998,4,13,5,2,2,2,3
U0001110,619.627954,584.112927,710.977486,2,8,3,2,1,2,4
