user_id,registration_time,registration_channel,kyc_level,age,age_band,occupation,country_code,ka_owner,bd_owner,user_restriction,risk_tag,fraud_label,deposit_amount,trade_amount,withdrawal_amount,net_fund_flow,withdraw_address_unique_count,withdraw_ip_unique_count,fund_loop_cv,amount_diff_ratio,risk_level,risk_source,risk_operator,risk_reason,risk_recorded_at
U0000563,2026-02-22T17:57:25+00:00,WEB,L2,69,50+,RETIRED,NL,N/A,N/A,NONE,BASELINE,0,5989.0269,4963.238426,3985.540645,2003.4862549999998,2,1,0.1642808280476339,0.4023655667149915,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000564,2026-04-10T13:48:10+00:00,WEB,L2,67,50+,SALARIED,GB,N/A,N/A,NONE,BASELINE,0,3094.201251,2225.7937819999997,209.863946,2884.337305,1,1,0.6554542938900819,1.564779852046929,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000565,2026-03-01T22:01:05+00:00,H5,L1,24,18-24,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,4109.457695,2281.257905,198.732182,3910.725513,2,1,0.7273774842123111,1.7804491251980303,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000566,2026-04-08T22:53:23+00:00,WEB,L1,23,18-24,SALARIED,GB,N/A,N/A,NONE,BASELINE,0,4886.902365,6572.45238,1510.519687,3376.382678,2,3,0.4868058211657983,1.1708515883186,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000567,2026-03-26T17:29:26+00:00,IOS,L2,71,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,973.787356,466.366313,252.451903,721.335453,1,3,0.5361569525888773,1.2785059879266427,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000568,2026-04-05T04:39:48+00:00,H5,L2,67,50+,STUDENT,TR,KA_03,N/A,NONE,BASELINE,0,1424.482273,2098.60864,454.88521499999996,969.5970580000001,1,1,0.5087899874533401,1.239617865047178,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000569,2026-03-05T05:41:26+00:00,WEB,L2,69,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,5809.1521250000005,9261.890635,10481.966403999999,-4672.814278999998,1,3,0.23233135444406697,0.5486024267055671,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000570,2026-04-02T16:22:00+00:00,ANDROID,L1,22,18-24,SALARIED,DE,N/A,N/A,NONE,BASELINE,0,4495.19188,3624.097838,292.130947,4203.060933000001,2,2,0.6460064408071567,1.4990550706216526,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000571,2026-01-15T19:16:19+00:00,ANDROID,L2,35,35-49,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,2532.1764519999997,1985.7516660000001,919.7961300000001,1612.3803219999995,3,2,0.36938876621602956,0.8895524571293044,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000572,2026-01-18T20:44:24+00:00,IOS,L2,30,25-34,SALARIED,TR,N/A,N/A,REVIEW_ONLY,SYNTHETIC_GRAPH_SIGNAL,0,5015.221183,5100.979275,1986.354899,3028.8662839999997,3,3,0.359045947062878,0.7720578714474208,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000573,2026-01-06T20:47:56+00:00,WEB,L1,31,25-34,SELF_EMPLOYED,TR,N/A,BD_04,NONE,BASELINE,0,6463.601592,5598.60885,4388.302121,2075.2994710000003,2,1,0.15521789511556994,0.3784622752122086,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000574,2026-03-09T00:49:27+00:00,ANDROID,L2,24,18-24,SELF_EMPLOYED,AE,N/A,N/A,NONE,BASELINE,0,8004.867979000001,7611.58071,308.448919,7696.41906,2,1,0.6667054471557765,1.4498841843982047,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000575,2026-04-05T18:33:11+00:00,ANDROID,L2,51,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,1134.454756,801.297781,792.44546,342.00929600000006,1,1,0.1750377866572096,0.37608263371216016,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000576,2026-04-24T06:11:00+00:00,IOS,L2,21,18-24,SELF_EMPLOYED,TR,N/A,N/A,REVIEW_ONLY,SYNTHETIC_GRAPH_SIGNAL,0,8024.456638,2734.173319,6203.926614,1820.5300239999997,1,1,0.38811124517164675,0.9356402079232304,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000577,2026-04-20T20:43:51+00:00,IOS,L2,41,35-49,SALARIED,GB,KA_00,N/A,NONE,SYNTHETIC_GRAPH_SIGNAL,0,2323.332265,2409.325631,2070.438522,252.8937430000001,2,1,0.06342739684408809,0.14944096989571734,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000578,2026-02-26T19:38:39+00:00,ANDROID,L2,67,50+,OTHER,TR,N/A,N/A,NONE,BASELINE,0,2824.748807,1609.237002,823.793856,2000.954951,2,2,0.46967649546001816,1.1417109950346311,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000579,2026-03-12T05:00:12+00:00,ANDROID,L2,32,25-34,STUDENT,AE,N/A,N/A,NONE,BASELINE,0,9907.232326,8102.647279,9734.800974,172.4313519999996,1,1,0.08791956314796522,0.19512767954148585,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000580,2026-03-27T16:47:49+00:00,WEB,L2,65,50+,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,9849.196366,7200.487573,4410.766382,5438.429984,1,1,0.31040520714474085,0.7602491889946394,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000581,2026-02-18T05:52:26+00:00,H5,L2,46,35-49,RETIRED,TR,N/A,N/A,NONE,BASELINE,0,1088.3355510000001,886.719657,474.158641,614.1769100000001,2,2,0.313103106528609,0.7522947539890382,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000582,2026-02-08T16:58:34+00:00,WEB,L2,63,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,13744.775728,10842.409386,12755.389364999999,989.3863630000014,1,1,0.09678373586272866,0.23316815049526202,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000583,2026-03-20T13:01:44+00:00,IOS,L1,53,50+,OTHER,TR,N/A,N/A,NONE,BASELINE,0,4018.979479,2144.278012,462.204649,3556.7748300000003,2,1,0.6578062960352562,1.6105026735538783,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000584,2026-01-27T02:21:12+00:00,WEB,L2,34,25-34,STUDENT,TR,N/A,BD_07,NONE,BASELINE,0,13763.575739,14685.679947,11038.813594,2724.7621450000006,1,2,0.11762559788917865,0.2770608758160081,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000585,2026-02-08T17:38:55+00:00,ANDROID,L2,32,25-34,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,2035.115261,2108.005999,1835.478919,199.636342,1,2,0.057806023126437754,0.1367512821599573,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000586,2026-04-10T08:28:16+00:00,WEB,L2,26,25-34,OTHER,TR,KA_09,N/A,NONE,BASELINE,0,11220.426693,17749.587513,3427.3179739999996,7793.108719,2,2,0.5421397091465421,1.3262452716253255,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000587,2026-02-11T13:27:15+00:00,IOS,L2,51,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,14020.45814,10654.0458,5475.262459,8545.195681000001,1,1,0.34971600788580076,0.850274814860598,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000588,2026-03-20T22:32:17+00:00,ANDROID,L2,39,35-49,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,5477.180485,6184.436645,644.162297,4833.018188,2,1,0.600205344455632,1.350651792728578,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000589,2026-01-18T07:51:44+00:00,ANDROID,L2,23,18-24,SALARIED,TR,N/A,N/A,REVIEW_ONLY,BASELINE,0,5689.301728,12237.377731999999,4558.944373,1130.357355,1,1,0.4515985084238606,1.024445674626705,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000590,2026-04-13T18:21:32+00:00,IOS,L1,46,35-49,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,21264.824822,22340.315392,11059.613241,10205.211581,2,2,0.27897003784218793,0.6190845895035237,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000591,2026-04-21T04:58:20+00:00,IOS,L2,57,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,3401.260569,3355.895752,2894.573963,506.6866060000002,1,1,0.07115165058379645,0.1574909133670939,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000592,2026-03-08T05:14:25+00:00,ANDROID,L2,52,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,3701.999737,3199.285826,2162.405632,1539.5941050000001,3,1,0.21217275540953634,0.5095917563418267,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000593,2026-01-29T17:24:07+00:00,IOS,L2,61,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,10434.300369,9252.635663000001,6201.0984499999995,4233.201919000001,1,1,0.2066797909688448,0.49055890148130255,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000594,2026-01-04T17:04:53+00:00,WEB,L1,45,35-49,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,13949.941535,13306.744432,8674.677132,5275.264402999999,2,1,0.1961988609246185,0.4404451110133488,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000595,2026-01-07T00:06:32+00:00,ANDROID,L2,28,25-34,SALARIED,TR,KA_06,BD_02,NONE,BASELINE,0,6705.121301,5534.312226999999,634.75286,6070.3684410000005,2,2,0.6127250311810485,1.4145441718922551,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000596,2026-04-14T04:13:10+00:00,WEB,L1,36,35-49,OTHER,TR,N/A,N/A,NONE,BASELINE,0,3855.426048,5898.734906000001,2154.561607,1700.8644409999997,2,3,0.38560355877150226,0.9432178673626589,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000597,2026-03-12T22:54:44+00:00,WEB,L2,66,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,2707.966925,2817.984911,704.658594,2003.3083310000002,1,1,0.46769369566864094,1.017553419882167,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000598,2026-04-16T00:28:45+00:00,WEB,L2,40,35-49,SELF_EMPLOYED,AE,N/A,N/A,NONE,BASELINE,0,8958.113818,3702.892375,4282.292399,4675.821419,1,1,0.4165700506323523,0.9304955728304266,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000599,2026-03-09T04:31:46+00:00,IOS,L2,21,18-24,STUDENT,TR,N/A,N/A,REVIEW_ONLY,BASELINE,0,5118.9569950000005,2962.147199,2373.784682,2745.1723130000005,2,1,0.33862958932232345,0.7877192227174468,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000600,2026-03-17T00:25:33+00:00,ANDROID,L2,38,35-49,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,6873.078263,5693.504012,2808.645704,4064.4325590000003,2,1,0.33312394417621294,0.793048252270081,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000601,2026-04-06T09:30:20+00:00,WEB,L2,52,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,3202.095982,2245.261828,2349.210289,852.8856929999997,3,1,0.1649421185277808,0.36817512853741047,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000602,2026-04-04T19:21:25+00:00,IOS,L2,36,35-49,RETIRED,AE,N/A,N/A,NONE,BASELINE,0,5214.635867,4965.471295,7715.320122,-2500.684255,1,1,0.20816534639746956,0.46098628158355176,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000603,2026-02-13T22:56:31+00:00,IOS,L2,52,50+,RETIRED,TR,N/A,N/A,NONE,BASELINE,0,4080.644742,1947.874949,3814.7464560000003,265.89828599999964,2,2,0.28921915303524953,0.6500189351224701,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000604,2026-01-12T03:57:59+00:00,WEB,L2,56,50+,OTHER,TR,KA_03,N/A,REVIEW_ONLY,SYNTHETIC_GRAPH_SIGNAL,0,2686.367427,4852.163103,2308.42342,377.94400700000006,1,3,0.3414416940846687,0.7749827091452988,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000605,2026-03-21T14:46:23+00:00,WEB,L2,42,35-49,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,4183.627447999999,1508.823325,2536.562982,1647.0644659999994,1,1,0.40163915571886055,0.9751365847607575,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000606,2026-03-24T07:17:59+00:00,WEB,L2,44,35-49,OTHER,TR,N/A,BD_05,NONE,BASELINE,0,4698.691724,10283.222773,3065.4509319999997,1633.2407920000005,2,3,0.5137015532023272,1.1998047919063946,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000607,2026-04-08T15:28:30+00:00,ANDROID,L1,57,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,3392.9610709999997,788.600613,2358.152033,1034.8090379999999,3,1,0.4911546835537609,1.1947130581098495,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000608,2026-02-10T11:08:10+00:00,ANDROID,L2,33,25-34,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,9775.461697,10369.098773,9718.049706,57.41199100000085,1,1,0.02956641581088033,0.0654044368355217,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000609,2026-03-22T16:25:22+00:00,ANDROID,L2,67,50+,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,7369.640315000001,13820.85004,461.39218500000004,6908.248130000001,1,1,0.7558289109155827,1.8510341302174824,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000610,2026-04-23T14:53:29+00:00,H5,L2,36,35-49,SALARIED,NL,N/A,N/A,NONE,BASELINE,0,9020.080304,8386.023337,210.25573100000003,8809.824573,2,2,0.6832118661944474,1.5002801180934036,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000611,2026-04-14T09:03:28+00:00,ANDROID,L1,52,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,2046.076583,1690.6697370000002,497.349389,1548.727194,1,1,0.4693280211600533,1.0973255923629854,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000612,2026-01-01T16:02:35+00:00,WEB,L2,71,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,5351.883553,7024.090571,357.300617,4994.582936,2,3,0.6672568897275384,1.5707169026676702,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000613,2026-04-04T15:41:36+00:00,ANDROID,L2,44,35-49,SALARIED,TR,KA_00,N/A,NONE,BASELINE,0,4691.8686450000005,3837.4891979999998,181.567202,4510.301443,1,1,0.6736869669817243,1.553325767252082,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000614,2026-04-13T20:53:13+00:00,ANDROID,L2,41,35-49,STUDENT,AE,N/A,N/A,REVIEW_ONLY,SYNTHETIC_GRAPH_SIGNAL,0,1777.1200489999999,2814.04267,601.185457,1175.9345919999998,1,2,0.5223007799251768,1.2785297545501115,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000615,2026-04-18T03:07:28+00:00,WEB,L2,68,50+,STUDENT,NL,N/A,N/A,NONE,BASELINE,0,12739.189015,8961.756054,8820.493079,3918.695936,2,3,0.17839049352306696,0.3851747663722179,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000616,2026-03-07T22:39:16+00:00,ANDROID,L2,56,50+,OTHER,GB,N/A,N/A,NONE,BASELINE,0,820.019194,230.023615,45.953333,774.0658609999999,1,3,0.903773699292352,2.118800873479717,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000617,2026-02-10T07:26:33+00:00,ANDROID,L1,33,25-34,SALARIED,TR,N/A,BD_00,NONE,BASELINE,0,2102.851129,1596.126872,1624.140301,478.7108280000002,2,2,0.13106076887626705,0.2855793699773385,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000618,2026-03-08T11:15:09+00:00,ANDROID,L2,24,18-24,SALARIED,NL,N/A,N/A,NONE,BASELINE,0,2806.184077,1996.443418,425.423584,2380.7604929999998,1,1,0.5671516125973398,1.3661460783520396,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000619,2026-04-25T13:58:10+00:00,IOS,L1,25,25-34,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,759.370664,1061.17817,339.422958,419.94770600000004,1,1,0.4110722746288872,1.0024508857104555,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000620,2026-01-01T07:20:48+00:00,IOS,L2,30,25-34,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,7043.901037,2336.728936,7303.7024,-259.8013630000005,1,3,0.4104479598794687,0.8931085798862373,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000621,2026-01-18T14:48:22+00:00,IOS,L1,60,50+,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,822.546749,1408.791594,1038.091116,-215.54436700000008,1,2,0.22215928417173855,0.5379331645032444,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000622,2026-04-17T13:33:38+00:00,WEB,L2,53,50+,SALARIED,NL,KA_09,N/A,NONE,BASELINE,0,34834.033478,19895.968355,10259.513535,24574.519943,1,1,0.46669197712306887,1.1343915924213912,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000623,2026-03-28T19:02:35+00:00,WEB,L2,53,50+,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,960.735466,1861.557804,638.902552,321.83291399999996,2,2,0.44851526670717734,1.0597394497837227,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000624,2026-01-30T19:21:44+00:00,WEB,L2,47,35-49,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,692.883504,621.417326,562.120948,130.76255600000002,1,3,0.08547214691680234,0.20906156206421947,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000625,2026-01-10T07:11:20+00:00,IOS,L2,61,50+,OTHER,TR,N/A,N/A,NONE,BASELINE,0,3824.791703,2104.2779140000002,2210.010096,1614.781607,1,1,0.2902001868243308,0.6341676883635652,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
