case_id,user_id,normalized_sorusturma_no,normalized_sayi,normalized_case_type,created_at,reply_deadline
KEPCASE008823,U0000608,SOR2026008823,SAYI2026008823,REGULATORY_REVIEW,2026-05-19T09:09:00+00:00,2026-05-29T09:09:00+00:00
KEPCASE008824,U0001199,SOR2026008824,SAYI2026008824,REGULATORY_REVIEW,2026-05-19T09:12:00+00:00,2026-05-29T09:12:00+00:00
KEPCASE008825,U0000263,SOR2026008825,SAYI2026008825,REGULATORY_REVIEW,2026-05-19T09:15:00+00:00,2026-05-29T09:15:00+00:00
KEPCASE008826,U0001131,SOR2026008826,SAYI2026008826,REGULATORY_REVIEW,2026-05-19T09:18:00+00:00,2026-05-29T09:18:00+00:00
KEPCASE008827,U0000550,SOR2026008827,SAYI2026008827,REGULATORY_REVIEW,2026-05-19T09:21:00+00:00,2026-05-29T09:21:00+00:00
KEPCASE008828,U0000587,SOR2026008828,SAYI2026008828,REGULATORY_REVIEW,2026-05-19T09:24:00+00:00,2026-05-29T09:24:00+00:00
KEPCASE008829,U0000709,SOR2026008829,SAYI2026008829,REGULATORY_REVIEW,2026-05-19T09:27:00+00:00,2026-05-29T09:27:00+00:00
KEPCASE008830,U0001088,SOR2026008830,SAYI2026008830,REGULATORY_REVIEW,2026-05-19T09:30:00+00:00,2026-05-29T09:30:00+00:00
KEPCASE008831,U0000152,SOR2026008831,SAYI2026008831,REGULATORY_REVIEW,2026-05-19T09:33:00+00:00,2026-05-29T09:33:00+00:00
KEPCASE008832,U0001162,SOR2026008832,SAYI2026008832,REGULATORY_REVIEW,2026-05-19T09:36:00+00:00,2026-05-29T09:36:00+00:00
KEPCASE008833,U0000033,SOR2026008833,SAYI2026008833,ICRA,2026-05-19T09:39:00+00:00,2026-05-29T09:39:00+00:00
KEPCASE008834,U0000201,SOR2026008834,SAYI2026008834,REGULATORY_REVIEW,2026-05-19T09:42:00+00:00,2026-05-29T09:42:00+00:00
KEPCASE008835,U0000883,SOR2026008835,SAYI2026008835,REGULATORY_REVIEW,2026-05-19T09:45:00+00:00,2026-05-29T09:45:00+00:00
KEPCASE008836,U0000138,SOR2026008836,SAYI2026008836,REGULATORY_REVIEW,2026-05-19T09:48:00+00:00,2026-05-29T09:48:00+00:00
KEPCASE008837,U0000874,SOR2026008837,SAYI2026008837,REGULATORY_REVIEW,2026-05-19T09:51:00+00:00,2026-05-29T09:51:00+00:00
KEPCASE008838,U0000477,SOR2026008838,SAYI2026008838,REGULATORY_REVIEW,2026-05-19T09:54:00+00:00,2026-05-29T09:54:00+00:00
KEPCASE008839,U0000308,SOR2026008839,SAYI2026008839,REGULATORY_REVIEW,2026-05-19T09:57:00+00:00,2026-05-29T09:57:00+00:00
KEPCASE008840,U0000074,SOR2026008840,SAYI2026008840,REGULATORY_REVIEW,2026-05-19T10:00:00+00:00,2026-05-29T10:00:00+00:00
KEPCASE008841,U0000305,SOR2026008841,SAYI2026008841,REGULATORY_REVIEW,2026-05-19T10:03:00+00:00,2026-05-29T10:03:00+00:00
KEPCASE008842,U0000179,SOR2026008842,SAYI2026008842,REGULATORY_REVIEW,2026-05-19T10:06:00+00:00,2026-05-29T10:06:00+00:00
KEPCASE008843,U0000528,SOR2026008843,SAYI2026008843,REGULATORY_REVIEW,2026-05-19T10:09:00+00:00,2026-05-29T10:09:00+00:00
KEPCASE008844,U0000746,SOR2026008844,SAYI2026008844,REGULATORY_REVIEW,2026-05-19T10:12:00+00:00,2026-05-29T10:12:00+00:00
KEPCASE008845,U0000981,SOR2026008845,SAYI2026008845,REGULATORY_REVIEW,2026-05-19T10:15:00+00:00,2026-05-29T10:15:00+00:00
KEPCASE008846,U0000377,SOR2026008846,SAYI2026008846,REGULATORY_REVIEW,2026-05-19T10:18:00+00:00,2026-05-29T10:18:00+00:00
KEPCASE008847,U0001101,SOR2026008847,SAYI2026008847,ICRA,2026-05-19T10:21:00+00:00,2026-05-29T10:21:00+00:00
KEPCASE008848,U0000652,SOR2026008848,SAYI2026008848,REGULATORY_REVIEW,2026-05-19T10:24:00+00:00,2026-05-29T10:24:00+00:00
KEPCASE008849,U0001083,SOR2026008849,SAYI2026008849,REGULATORY_REVIEW,2026-05-19T10:27:00+00:00,2026-05-29T10:27:00+00:00
KEPCASE008850,U0000274,SOR2026008850,SAYI2026008850,REGULATORY_REVIEW,2026-05-19T10:30:00+00:00,2026-05-29T10:30:00+00:00
KEPCASE008851,U0000084,SOR2026008851,SAYI2026008851,REGULATORY_REVIEW,2026-05-19T10:33:00+00:00,2026-05-29T10:33:00+00:00
KEPCASE008852,U0000553,SOR2026008852,SAYI2026008852,REGULATORY_REVIEW,2026-05-19T10:36:00+00:00,2026-05-29T10:36:00+00:00
KEPCASE008853,U0000085,SOR2026008853,SAYI2026008853,REGULATORY_REVIEW,2026-05-19T10:39:00+00:00,2026-05-29T10:39:00+00:00
KEPCASE008854,U0000603,SOR2026008854,SAYI2026008854,REGULATORY_REVIEW,2026-05-19T10:42:00+00:00,2026-05-29T10:42:00+00:00
KEPCASE008855,U0000493,SOR2026008855,SAYI2026008855,REGULATORY_REVIEW,2026-05-19T10:45:00+00:00,2026-05-29T10:45:00+00:00
KEPCASE008856,U0001105,SOR2026008856,SAYI2026008856,REGULATORY_REVIEW,2026-05-19T10:48:00+00:00,2026-05-29T10:48:00+00:00
KEPCASE008857,U0001119,SOR2026008857,SAYI2026008857,REGULATORY_REVIEW,2026-05-19T10:51:00+00:00,2026-05-29T10:51:00+00:00
KEPCASE008858,U0001036,SOR2026008858,SAYI2026008858,REGULATORY_REVIEW,2026-05-19T10:54:00+00:00,2026-05-29T10:54:00+00:00
KEPCASE008859,U0000120,SOR2026008859,SAYI2026008859,REGULATORY_REVIEW,2026-05-19T10:57:00+00:00,2026-05-29T10:57:00+00:00
KEPCASE008860,U0000318,SOR2026008860,SAYI2026008860,REGULATORY_REVIEW,2026-05-19T11:00:00+00:00,2026-05-29T11:00:00+00:00
KEPCASE008861,U0000365,SOR2026008861,SAYI2026008861,REGULATORY_REVIEW,2026-05-19T11:03:00+00:00,2026-05-29T11:03:00+00:00
KEPCASE008862,U0000912,SOR2026008862,SAYI2026008862,REGULATORY_REVIEW,2026-05-19T11:06:00+00:00,2026-05-29T11:06:00+00:00
KEPCASE008863,U0000195,SOR2026008863,SAYI2026008863,REGULATORY_REVIEW,2026-05-19T11:09:00+00:00,2026-05-29T11:09:00+00:00
KEPCASE008864,U0000541,SOR2026008864,SAYI2026008864,REGULATORY_REVIEW,2026-05-19T11:12:00+00:00,2026-05-29T11:12:00+00:00
KEPCASE008865,U0001007,SOR2026008865,SAYI2026008865,REGULATORY_REVIEW,2026-05-19T11:15:00+00:00,2026-05-29T11:15:00+00:00
KEPCASE008866,U0000811,SOR2026008866,SAYI2026008866,REGULATORY_REVIEW,2026-05-19T11:18:00+00:00,2026-05-29T11:18:00+00:00
KEPCASE008867,U0001112,SOR2026008867,SAYI2026008867,REGULATORY_REVIEW,2026-05-19T11:21:00+00:00,2026-05-29T11:21:00+00:00
KEPCASE008868,U0000451,SOR2026008868,SAYI2026008868,REGULATORY_REVIEW,2026-05-19T11:24:00+00:00,2026-05-29T11:24:00+00:00
KEPCASE008869,U0000767,SOR2026008869,SAYI2026008869,REGULATORY_REVIEW,2026-05-19T11:27:00+00:00,2026-05-29T11:27:00+00:00
KEPCASE008870,U0000218,SOR2026008870,SAYI2026008870,REGULATORY_REVIEW,2026-05-19T11:30:00+00:00,2026-05-29T11:30:00+00:00
KEPCASE008871,U0000514,SOR2026008871,SAYI2026008871,REGULATORY_REVIEW,2026-05-19T11:33:00+00:00,2026-05-29T11:33:00+00:00
KEPCASE008872,U0000968,SOR2026008872,SAYI2026008872,REGULATORY_REVIEW,2026-05-19T11:36:00+00:00,2026-05-29T11:36:00+00:00
KEPCASE008873,U0000331,SOR2026008873,SAYI2026008873,REGULATORY_REVIEW,2026-05-19T11:39:00+00:00,2026-05-29T11:39:00+00:00
KEPCASE008874,U0000539,SOR2026008874,SAYI2026008874,REGULATORY_REVIEW,2026-05-19T11:42:00+00:00,2026-05-29T11:42:00+00:00
KEPCASE008875,U0000110,SOR2026008875,SAYI2026008875,ICRA,2026-05-19T11:45:00+00:00,2026-05-29T11:45:00+00:00
KEPCASE008876,U0000725,SOR2026008876,SAYI2026008876,REGULATORY_REVIEW,2026-05-19T11:48:00+00:00,2026-05-29T11:48:00+00:00
KEPCASE008877,U0000914,SOR2026008877,SAYI2026008877,REGULATORY_REVIEW,2026-05-19T11:51:00+00:00,2026-05-29T11:51:00+00:00
KEPCASE008878,U0000251,SOR2026008878,SAYI2026008878,REGULATORY_REVIEW,2026-05-19T11:54:00+00:00,2026-05-29T11:54:00+00:00
KEPCASE008879,U0001072,SOR2026008879,SAYI2026008879,REGULATORY_REVIEW,2026-05-19T11:57:00+00:00,2026-05-29T11:57:00+00:00
KEPCASE008880,U0000298,SOR2026008880,SAYI2026008880,REGULATORY_REVIEW,2026-05-19T12:00:00+00:00,2026-05-29T12:00:00+00:00
KEPCASE008881,U0001038,SOR2026008881,SAYI2026008881,REGULATORY_REVIEW,2026-05-19T12:03:00+00:00,2026-05-29T12:03:00+00:00
KEPCASE008882,U0000228,SOR2026008882,SAYI2026008882,REGULATORY_REVIEW,2026-05-19T12:06:00+00:00,2026-05-29T12:06:00+00:00
KEPCASE008883,U0000967,SOR2026008883,SAYI2026008883,REGULATORY_REVIEW,2026-05-19T12:09:00+00:00,2026-05-29T12:09:00+00:00
KEPCASE008884,U0000291,SOR2026008884,SAYI2026008884,REGULATORY_REVIEW,2026-05-19T12:12:00+00:00,2026-05-29T12:12:00+00:00
KEPCASE008885,U0000086,SOR2026008885,SAYI2026008885,REGULATORY_REVIEW,2026-05-19T12:15:00+00:00,2026-05-29T12:15:00+00:00
KEPCASE008886,U0001165,SOR2026008886,SAYI2026008886,REGULATORY_REVIEW,2026-05-19T12:18:00+00:00,2026-05-29T12:18:00+00:00
KEPCASE008887,U0000394,SOR2026008887,SAYI2026008887,REGULATORY_REVIEW,2026-05-19T12:21:00+00:00,2026-05-29T12:21:00+00:00
KEPCASE008888,U0000255,SOR2026008888,SAYI2026008888,ICRA,2026-05-19T12:24:00+00:00,2026-05-29T12:24:00+00:00
KEPCASE008889,U0000901,SOR2026008889,SAYI2026008889,REGULATORY_REVIEW,2026-05-19T12:27:00+00:00,2026-05-29T12:27:00+00:00
KEPCASE008890,U0000391,SOR2026008890,SAYI2026008890,REGULATORY_REVIEW,2026-05-19T12:30:00+00:00,2026-05-29T12:30:00+00:00
KEPCASE008891,U0000581,SOR2026008891,SAYI2026008891,REGULATORY_REVIEW,2026-05-19T12:33:00+00:00,2026-05-29T12:33:00+00:00
KEPCASE008892,U0000272,SOR2026008892,SAYI2026008892,REGULATORY_REVIEW,2026-05-19T12:36:00+00:00,2026-05-29T12:36:00+00:00
KEPCASE008893,U0000375,SOR2026008893,SAYI2026008893,REGULATORY_REVIEW,2026-05-19T12:39:00+00:00,2026-05-29T12:39:00+00:00
KEPCASE008894,U0000264,SOR2026008894,SAYI2026008894,REGULATORY_REVIEW,2026-05-19T12:42:00+00:00,2026-05-29T12:42:00+00:00
KEPCASE008895,U0000805,SOR2026008895,SAYI2026008895,REGULATORY_REVIEW,2026-05-19T12:45:00+00:00,2026-05-29T12:45:00+00:00
KEPCASE008896,U0000824,SOR2026008896,SAYI2026008896,REGULATORY_REVIEW,2026-05-19T12:48:00+00:00,2026-05-29T12:48:00+00:00
KEPCASE008897,U0001102,SOR2026008897,SAYI2026008897,REGULATORY_REVIEW,2026-05-19T12:51:00+00:00,2026-05-29T12:51:00+00:00
KEPCASE008898,U0000804,SOR2026008898,SAYI2026008898,REGULATORY_REVIEW,2026-05-19T12:54:00+00:00,2026-05-29T12:54:00+00:00
KEPCASE008899,U0000913,SOR2026008899,SAYI2026008899,REGULATORY_REVIEW,2026-05-19T12:57:00+00:00,2026-05-29T12:57:00+00:00
KEPCASE008900,U0000323,SOR2026008900,SAYI2026008900,REGULATORY_REVIEW,2026-05-19T13:00:00+00:00,2026-05-29T13:00:00+00:00
KEPCASE008901,U0000192,SOR2026008901,SAYI2026008901,REGULATORY_REVIEW,2026-05-19T13:03:00+00:00,2026-05-29T13:03:00+00:00
KEPCASE008902,U0000701,SOR2026008902,SAYI2026008902,REGULATORY_REVIEW,2026-05-19T13:06:00+00:00,2026-05-29T13:06:00+00:00
KEPCASE008903,U0000780,SOR2026008903,SAYI2026008903,REGULATORY_REVIEW,2026-05-19T13:09:00+00:00,2026-05-29T13:09:00+00:00
KEPCASE008904,U0000036,SOR2026008904,SAYI2026008904,REGULATORY_REVIEW,2026-05-19T13:12:00+00:00,2026-05-29T13:12:00+00:00
KEPCASE008905,U0000721,SOR2026008905,SAYI2026008905,REGULATORY_REVIEW,2026-05-19T13:15:00+00:00,2026-05-29T13:15:00+00:00
KEPCASE008906,U0000389,SOR2026008906,SAYI2026008906,REGULATORY_REVIEW,2026-05-19T13:18:00+00:00,2026-05-29T13:18:00+00:00
KEPCASE008907,U0000658,SOR2026008907,SAYI2026008907,REGULATORY_REVIEW,2026-05-19T13:21:00+00:00,2026-05-29T13:21:00+00:00
KEPCASE008908,U0000983,SOR2026008908,SAYI2026008908,REGULATORY_REVIEW,2026-05-19T13:24:00+00:00,2026-05-29T13:24:00+00:00
KEPCASE008909,U0000783,SOR2026008909,SAYI2026008909,REGULATORY_REVIEW,2026-05-19T13:27:00+00:00,2026-05-29T13:27:00+00:00
KEPCASE008910,U0000202,SOR2026008910,SAYI2026008910,REGULATORY_REVIEW,2026-05-19T13:30:00+00:00,2026-05-29T13:30:00+00:00
KEPCASE008911,U0001062,SOR2026008911,SAYI2026008911,REGULATORY_REVIEW,2026-05-19T13:33:00+00:00,2026-05-29T13:33:00+00:00
KEPCASE008912,U0000948,SOR2026008912,SAYI2026008912,REGULATORY_REVIEW,2026-05-19T13:36:00+00:00,2026-05-29T13:36:00+00:00
KEPCASE008913,U0000315,SOR2026008913,SAYI2026008913,ICRA,2026-05-19T13:39:00+00:00,2026-05-29T13:39:00+00:00
KEPCASE008914,U0000447,SOR2026008914,SAYI2026008914,REGULATORY_REVIEW,2026-05-19T13:42:00+00:00,2026-05-29T13:42:00+00:00
KEPCASE008915,U0000180,SOR2026008915,SAYI2026008915,REGULATORY_REVIEW,2026-05-19T13:45:00+00:00,2026-05-29T13:45:00+00:00
KEPCASE008916,U0001076,SOR2026008916,SAYI2026008916,REGULATORY_REVIEW,2026-05-19T13:48:00+00:00,2026-05-29T13:48:00+00:00
KEPCASE008917,U0000230,SOR2026008917,SAYI2026008917,REGULATORY_REVIEW,2026-05-19T13:51:00+00:00,2026-05-29T13:51:00+00:00
KEPCASE008918,U0000845,SOR2026008918,SAYI2026008918,REGULATORY_REVIEW,2026-05-19T13:54:00+00:00,2026-05-29T13:54:00+00:00
KEPCASE008919,U0000847,SOR2026008919,SAYI2026008919,REGULATORY_REVIEW,2026-05-19T13:57:00+00:00,2026-05-29T13:57:00+00:00
KEPCASE008920,U0000563,SOR2026008920,SAYI2026008920,REGULATORY_REVIEW,2026-05-19T14:00:00+00:00,2026-05-29T14:00:00+00:00
KEPCASE008921,U0000694,SOR2026008921,SAYI2026008921,REGULATORY_REVIEW,2026-05-19T14:03:00+00:00,2026-05-29T14:03:00+00:00
KEPCASE008922,U0000944,SOR2026008922,SAYI2026008922,REGULATORY_REVIEW,2026-05-19T14:06:00+00:00,2026-05-29T14:06:00+00:00
KEPCASE008923,U0000684,SOR2026008923,SAYI2026008923,REGULATORY_REVIEW,2026-05-19T14:09:00+00:00,2026-05-29T14:09:00+00:00
KEPCASE008924,U0000748,SOR2026008924,SAYI2026008924,REGULATORY_REVIEW,2026-05-19T14:12:00+00:00,2026-05-29T14:12:00+00:00
KEPCASE008925,U0000786,SOR2026008925,SAYI2026008925,REGULATORY_REVIEW,2026-05-19T14:15:00+00:00,2026-05-29T14:15:00+00:00
KEPCASE008926,U0000656,SOR2026008926,SAYI2026008926,REGULATORY_REVIEW,2026-05-19T14:18:00+00:00,2026-05-29T14:18:00+00:00
KEPCASE008927,U0000992,SOR2026008927,SAYI2026008927,REGULATORY_REVIEW,2026-05-19T14:21:00+00:00,2026-05-29T14:21:00+00:00
KEPCASE008928,U0000781,SOR2026008928,SAYI2026008928,REGULATORY_REVIEW,2026-05-19T14:24:00+00:00,2026-05-29T14:24:00+00:00
KEPCASE008929,U0000141,SOR2026008929,SAYI2026008929,REGULATORY_REVIEW,2026-05-19T14:27:00+00:00,2026-05-29T14:27:00+00:00
KEPCASE008930,U0000977,SOR2026008930,SAYI2026008930,REGULATORY_REVIEW,2026-05-19T14:30:00+00:00,2026-05-29T14:30:00+00:00
KEPCASE008931,U0000960,SOR2026008931,SAYI2026008931,REGULATORY_REVIEW,2026-05-19T14:33:00+00:00,2026-05-29T14:33:00+00:00
KEPCASE008932,U0000933,SOR2026008932,SAYI2026008932,REGULATORY_REVIEW,2026-05-19T14:36:00+00:00,2026-05-29T14:36:00+00:00
KEPCASE008933,U0000735,SOR2026008933,SAYI2026008933,REGULATORY_REVIEW,2026-05-19T14:39:00+00:00,2026-05-29T14:39:00+00:00
KEPCASE008934,U0000166,SOR2026008934,SAYI2026008934,REGULATORY_REVIEW,2026-05-19T14:42:00+00:00,2026-05-29T14:42:00+00:00
KEPCASE008935,U0000637,SOR2026008935,SAYI2026008935,REGULATORY_REVIEW,2026-05-19T14:45:00+00:00,2026-05-29T14:45:00+00:00
KEPCASE008936,U0000857,SOR2026008936,SAYI2026008936,REGULATORY_REVIEW,2026-05-19T14:48:00+00:00,2026-05-29T14:48:00+00:00
KEPCASE008937,U0000873,SOR2026008937,SAYI2026008937,REGULATORY_REVIEW,2026-05-19T14:51:00+00:00,2026-05-29T14:51:00+00:00
KEPCASE008938,U0000868,SOR2026008938,SAYI2026008938,REGULATORY_REVIEW,2026-05-19T14:54:00+00:00,2026-05-29T14:54:00+00:00
KEPCASE008939,U0000390,SOR2026008939,SAYI2026008939,REGULATORY_REVIEW,2026-05-19T14:57:00+00:00,2026-05-29T14:57:00+00:00
KEPCASE008940,U0000229,SOR2026008940,SAYI2026008940,REGULATORY_REVIEW,2026-05-19T15:00:00+00:00,2026-05-29T15:00:00+00:00
KEPCASE008941,U0001003,SOR2026008941,SAYI2026008941,REGULATORY_REVIEW,2026-05-19T15:03:00+00:00,2026-05-29T15:03:00+00:00
KEPCASE008942,U0000221,SOR2026008942,SAYI2026008942,REGULATORY_REVIEW,2026-05-19T15:06:00+00:00,2026-05-29T15:06:00+00:00
KEPCASE008943,U0001130,SOR2026008943,SAYI2026008943,REGULATORY_REVIEW,2026-05-19T15:09:00+00:00,2026-05-29T15:09:00+00:00
KEPCASE008944,U0000249,SOR2026008944,SAYI2026008944,REGULATORY_REVIEW,2026-05-19T15:12:00+00:00,2026-05-29T15:12:00+00:00
KEPCASE008945,U0000496,SOR2026008945,SAYI2026008945,REGULATORY_REVIEW,2026-05-19T15:15:00+00:00,2026-05-29T15:15:00+00:00
KEPCASE008946,U0000642,SOR2026008946,SAYI2026008946,REGULATORY_REVIEW,2026-05-19T15:18:00+00:00,2026-05-29T15:18:00+00:00
KEPCASE008947,U0000242,SOR2026008947,SAYI2026008947,REGULATORY_REVIEW,2026-05-19T15:21:00+00:00,2026-05-29T15:21:00+00:00
KEPCASE008948,U0000695,SOR2026008948,SAYI2026008948,REGULATORY_REVIEW,2026-05-19T15:24:00+00:00,2026-05-29T15:24:00+00:00
KEPCASE008949,U0000560,SOR2026008949,SAYI2026008949,REGULATORY_REVIEW,2026-05-19T15:27:00+00:00,2026-05-29T15:27:00+00:00
KEPCASE008950,U0001027,SOR2026008950,SAYI2026008950,ICRA,2026-05-19T15:30:00+00:00,2026-05-29T15:30:00+00:00
KEPCASE008951,U0001189,SOR2026008951,SAYI2026008951,REGULATORY_REVIEW,2026-05-19T15:33:00+00:00,2026-05-29T15:33:00+00:00
KEPCASE008952,U0000055,SOR2026008952,SAYI2026008952,ICRA,2026-05-19T15:36:00+00:00,2026-05-29T15:36:00+00:00
KEPCASE008953,U0000722,SOR2026008953,SAYI2026008953,REGULATORY_REVIEW,2026-05-19T15:39:00+00:00,2026-05-29T15:39:00+00:00
KEPCASE008954,U0000578,SOR2026008954,SAYI2026008954,REGULATORY_REVIEW,2026-05-19T15:42:00+00:00,2026-05-29T15:42:00+00:00
KEPCASE008955,U0000866,SOR2026008955,SAYI2026008955,REGULATORY_REVIEW,2026-05-19T15:45:00+00:00,2026-05-29T15:45:00+00:00
KEPCASE008956,U0000363,SOR2026008956,SAYI2026008956,REGULATORY_REVIEW,2026-05-19T15:48:00+00:00,2026-05-29T15:48:00+00:00
KEPCASE008957,U0000131,SOR2026008957,SAYI2026008957,REGULATORY_REVIEW,2026-05-19T15:51:00+00:00,2026-05-29T15:51:00+00:00
KEPCASE008958,U0000908,SOR2026008958,SAYI2026008958,REGULATORY_REVIEW,2026-05-19T15:54:00+00:00,2026-05-29T15:54:00+00:00
KEPCASE008959,U0001187,SOR2026008959,SAYI2026008959,REGULATORY_REVIEW,2026-05-19T15:57:00+00:00,2026-05-29T15:57:00+00:00
KEPCASE008960,U0000505,SOR2026008960,SAYI2026008960,REGULATORY_REVIEW,2026-05-19T16:00:00+00:00,2026-05-29T16:00:00+00:00
KEPCASE008961,U0000543,SOR2026008961,SAYI2026008961,REGULATORY_REVIEW,2026-05-19T16:03:00+00:00,2026-05-29T16:03:00+00:00
KEPCASE008962,U0000662,SOR2026008962,SAYI2026008962,REGULATORY_REVIEW,2026-05-19T16:06:00+00:00,2026-05-29T16:06:00+00:00
KEPCASE008963,U0000350,SOR2026008963,SAYI2026008963,REGULATORY_REVIEW,2026-05-19T16:09:00+00:00,2026-05-29T16:09:00+00:00
KEPCASE008964,U0000236,SOR2026008964,SAYI2026008964,REGULATORY_REVIEW,2026-05-19T16:12:00+00:00,2026-05-29T16:12:00+00:00
KEPCASE008965,U0000087,SOR2026008965,SAYI2026008965,REGULATORY_REVIEW,2026-05-19T16:15:00+00:00,2026-05-29T16:15:00+00:00
KEPCASE008966,U0000260,SOR2026008966,SAYI2026008966,ICRA,2026-05-19T16:18:00+00:00,2026-05-29T16:18:00+00:00
KEPCASE008967,U0000785,SOR2026008967,SAYI2026008967,REGULATORY_REVIEW,2026-05-19T16:21:00+00:00,2026-05-29T16:21:00+00:00
KEPCASE008968,U0000266,SOR2026008968,SAYI2026008968,REGULATORY_REVIEW,2026-05-19T16:24:00+00:00,2026-05-29T16:24:00+00:00
KEPCASE008969,U0000099,SOR2026008969,SAYI2026008969,REGULATORY_REVIEW,2026-05-19T16:27:00+00:00,2026-05-29T16:27:00+00:00
KEPCASE008970,U0000761,SOR2026008970,SAYI2026008970,REGULATORY_REVIEW,2026-05-19T16:30:00+00:00,2026-05-29T16:30:00+00:00
KEPCASE008971,U0000697,SOR2026008971,SAYI2026008971,REGULATORY_REVIEW,2026-05-19T16:33:00+00:00,2026-05-29T16:33:00+00:00
KEPCASE008972,U0001089,SOR2026008972,SAYI2026008972,REGULATORY_REVIEW,2026-05-19T16:36:00+00:00,2026-05-29T16:36:00+00:00
KEPCASE008973,U0000478,SOR2026008973,SAYI2026008973,REGULATORY_REVIEW,2026-05-19T16:39:00+00:00,2026-05-29T16:39:00+00:00
KEPCASE008974,U0000128,SOR2026008974,SAYI2026008974,ICRA,2026-05-19T16:42:00+00:00,2026-05-29T16:42:00+00:00
KEPCASE008975,U0000443,SOR2026008975,SAYI2026008975,REGULATORY_REVIEW,2026-05-19T16:45:00+00:00,2026-05-29T16:45:00+00:00
KEPCASE008976,U0000009,SOR2026008976,SAYI2026008976,REGULATORY_REVIEW,2026-05-19T16:48:00+00:00,2026-05-29T16:48:00+00:00
KEPCASE008977,U0000334,SOR2026008977,SAYI2026008977,REGULATORY_REVIEW,2026-05-19T16:51:00+00:00,2026-05-29T16:51:00+00:00
KEPCASE008978,U0000458,SOR2026008978,SAYI2026008978,REGULATORY_REVIEW,2026-05-19T16:54:00+00:00,2026-05-29T16:54:00+00:00
KEPCASE008979,U0000048,SOR2026008979,SAYI2026008979,REGULATORY_REVIEW,2026-05-19T16:57:00+00:00,2026-05-29T16:57:00+00:00
KEPCASE008980,U0001021,SOR2026008980,SAYI2026008980,REGULATORY_REVIEW,2026-05-19T17:00:00+00:00,2026-05-29T17:00:00+00:00
KEPCASE008981,U0000898,SOR2026008981,SAYI2026008981,REGULATORY_REVIEW,2026-05-19T17:03:00+00:00,2026-05-29T17:03:00+00:00
KEPCASE008982,U0000887,SOR2026008982,SAYI2026008982,REGULATORY_REVIEW,2026-05-19T17:06:00+00:00,2026-05-29T17:06:00+00:00
KEPCASE008983,U0001006,SOR2026008983,SAYI2026008983,REGULATORY_REVIEW,2026-05-19T17:09:00+00:00,2026-05-29T17:09:00+00:00
KEPCASE008984,U0000640,SOR2026008984,SAYI2026008984,REGULATORY_REVIEW,2026-05-19T17:12:00+00:00,2026-05-29T17:12:00+00:00
KEPCASE008985,U0000428,SOR2026008985,SAYI2026008985,REGULATORY_REVIEW,2026-05-19T17:15:00+00:00,2026-05-29T17:15:00+00:00
KEPCASE008986,U0000798,SOR2026008986,SAYI2026008986,REGULATORY_REVIEW,2026-05-19T17:18:00+00:00,2026-05-29T17:18:00+00:00
KEPCASE008987,U0001122,SOR2026008987,SAYI2026008987,REGULATORY_REVIEW,2026-05-19T17:21:00+00:00,2026-05-29T17:21:00+00:00
KEPCASE008988,U0000304,SOR2026008988,SAYI2026008988,REGULATORY_REVIEW,2026-05-19T17:24:00+00:00,2026-05-29T17:24:00+00:00
KEPCASE008989,U0000380,SOR2026008989,SAYI2026008989,REGULATORY_REVIEW,2026-05-19T17:27:00+00:00,2026-05-29T17:27:00+00:00
KEPCASE008990,U0000689,SOR2026008990,SAYI2026008990,ICRA,2026-05-19T17:30:00+00:00,2026-05-29T17:30:00+00:00
KEPCASE008991,U0000565,SOR2026008991,SAYI2026008991,REGULATORY_REVIEW,2026-05-19T17:33:00+00:00,2026-05-29T17:33:00+00:00
KEPCASE008992,U0000931,SOR2026008992,SAYI2026008992,REGULATORY_REVIEW,2026-05-19T17:36:00+00:00,2026-05-29T17:36:00+00:00
KEPCASE008993,U0000715,SOR2026008993,SAYI2026008993,REGULATORY_REVIEW,2026-05-19T17:39:00+00:00,2026-05-29T17:39:00+00:00
KEPCASE008994,U0000643,SOR2026008994,SAYI2026008994,REGULATORY_REVIEW,2026-05-19T17:42:00+00:00,2026-05-29T17:42:00+00:00
KEPCASE008995,U0000411,SOR2026008995,SAYI2026008995,REGULATORY_REVIEW,2026-05-19T17:45:00+00:00,2026-05-29T17:45:00+00:00
KEPCASE008996,U0000946,SOR2026008996,SAYI2026008996,REGULATORY_REVIEW,2026-05-19T17:48:00+00:00,2026-05-29T17:48:00+00:00
KEPCASE008997,U0000755,SOR2026008997,SAYI2026008997,REGULATORY_REVIEW,2026-05-19T17:51:00+00:00,2026-05-29T17:51:00+00:00
KEPCASE008998,U0000123,SOR2026008998,SAYI2026008998,REGULATORY_REVIEW,2026-05-19T17:54:00+00:00,2026-05-29T17:54:00+00:00
KEPCASE008999,U0000796,SOR2026008999,SAYI2026008999,REGULATORY_REVIEW,2026-05-19T17:57:00+00:00,2026-05-29T17:57:00+00:00
KEPCASE009000,U0000878,SOR2026009000,SAYI2026009000,REGULATORY_REVIEW,2026-05-19T18:00:00+00:00,2026-05-29T18:00:00+00:00
KEPCASE009001,U0000053,SOR2026009001,SAYI2026009001,REGULATORY_REVIEW,2026-05-19T18:03:00+00:00,2026-05-29T18:03:00+00:00
